post_id,actor_1,actor_2,relation_type
2090943430960779687,Turkiye,United States,hostile
2090936468449722667,Pakistan,Saudi Arabia,neutral-reporting
2090936468449722667,Pakistan,Turkiye,neutral-reporting
2090936468449722667,Saudi Arabia,Turkiye,neutral-reporting
2090924908222247338,Iran,Turkiye,neutral-reporting
2090912400694546723,Saudi Arabia,Turkiye,supportive
2090899688442786094,Iran,Turkiye,hostile
2090897756755792088,Iran,Pakistan,hostile
2090897756755792088,Iran,Saudi Arabia,hostile
2090897756755792088,Iran,Turkiye,hostile
2090897756755792088,Pakistan,Saudi Arabia,neutral-reporting
2090897756755792088,Pakistan,Turkiye,neutral-reporting
2090897756755792088,Saudi Arabia,Turkiye,neutral-reporting
2090889483847971324,Pakistan,Saudi Arabia,neutral-reporting
2090889483847971324,Pakistan,Turkiye,neutral-reporting
2090889483847971324,Saudi Arabia,Turkiye,neutral-reporting
2090887399450784164,Pakistan,Saudi Arabia,neutral-reporting
2090887399450784164,Pakistan,Turkiye,neutral-reporting
2090887399450784164,Saudi Arabia,Turkiye,neutral-reporting
2090882932911264036,Pakistan,Saudi Arabia,neutral-reporting
2090882932911264036,Pakistan,Turkiye,neutral-reporting
2090882932911264036,Saudi Arabia,Turkiye,neutral-reporting
2090882121619640635,Pakistan,Saudi Arabia,neutral-reporting
2090882121619640635,Pakistan,Turkiye,neutral-reporting
2090882121619640635,Saudi Arabia,Turkiye,neutral-reporting
2090878801169289460,Pakistan,Saudi Arabia,neutral-reporting
2090878801169289460,Pakistan,Turkiye,neutral-reporting
2090878801169289460,Saudi Arabia,Turkiye,neutral-reporting
2090868315128250817,Pakistan,Saudi Arabia,neutral-reporting
2090868315128250817,Pakistan,Turkiye,neutral-reporting
2090868315128250817,Saudi Arabia,Turkiye,neutral-reporting
2090866742063153222,Saudi Arabia,Turkiye,neutral-reporting
2090859890734690523,Pakistan,Saudi Arabia,neutral-reporting
2090859890734690523,Pakistan,Turkiye,neutral-reporting
2090859890734690523,Saudi Arabia,Turkiye,neutral-reporting
2090857504410571087,Pakistan,Saudi Arabia,hostile
2090857504410571087,Pakistan,Turkiye,hostile
2090857504410571087,Saudi Arabia,Turkiye,hostile
2090855902035296364,Iran,United States,hostile
2090855902035296364,Pakistan,Saudi Arabia,neutral-reporting
2090855902035296364,Pakistan,Turkiye,neutral-reporting
2090855902035296364,Saudi Arabia,Turkiye,neutral-reporting
2090855718236959178,Pakistan,Saudi Arabia,neutral-reporting
2090855718236959178,Pakistan,Turkiye,neutral-reporting
2090855718236959178,Saudi Arabia,Turkiye,neutral-reporting
2090852667258192162,Pakistan,Saudi Arabia,neutral-reporting
2090852667258192162,Pakistan,Turkiye,neutral-reporting
2090852667258192162,Saudi Arabia,Turkiye,neutral-reporting
2090850640356319612,Pakistan,Saudi Arabia,neutral-reporting
2090850640356319612,Pakistan,Turkiye,neutral-reporting
2090850640356319612,Saudi Arabia,Turkiye,neutral-reporting
2090846595759607982,Pakistan,Saudi Arabia,neutral-reporting
2090846595759607982,Pakistan,Turkiye,neutral-reporting
2090846595759607982,Saudi Arabia,Turkiye,neutral-reporting
2090846139205521859,Pakistan,Saudi Arabia,neutral-reporting
2090846139205521859,Pakistan,Turkiye,neutral-reporting
2090846139205521859,Saudi Arabia,Turkiye,neutral-reporting
2090843962420637931,Iran,Pakistan,hostile
2090843962420637931,Iran,Saudi Arabia,hostile
2090843962420637931,Iran,Turkiye,hostile
2090843962420637931,Pakistan,Saudi Arabia,supportive
2090843962420637931,Pakistan,Turkiye,supportive
2090843962420637931,Saudi Arabia,Turkiye,supportive
2090839682087313438,Iran,Turkiye,supportive
2090837841584763321,Pakistan,Saudi Arabia,neutral-reporting
2090837841584763321,Pakistan,Turkiye,neutral-reporting
2090837841584763321,Saudi Arabia,Turkiye,neutral-reporting
2090835720386867331,Pakistan,Saudi Arabia,neutral-reporting
2090835720386867331,Pakistan,Turkiye,neutral-reporting
2090835720386867331,Saudi Arabia,Turkiye,neutral-reporting
2090835318786441581,Pakistan,Saudi Arabia,neutral-reporting
2090835318786441581,Pakistan,Turkiye,neutral-reporting
2090835318786441581,Saudi Arabia,Turkiye,neutral-reporting
2090827156175937834,Pakistan,Saudi Arabia,neutral-reporting
2090827156175937834,Pakistan,Turkiye,neutral-reporting
2090827156175937834,Saudi Arabia,Turkiye,neutral-reporting
2090821619925336404,Pakistan,Saudi Arabia,supportive
2090821619925336404,Pakistan,Turkiye,supportive
2090821619925336404,Saudi Arabia,Turkiye,supportive
2090815424690831604,Pakistan,Saudi Arabia,neutral-reporting
2090815424690831604,Pakistan,Turkiye,neutral-reporting
2090815424690831604,Saudi Arabia,Turkiye,neutral-reporting
2090804874921328967,Saudi Arabia,United States,skeptical
2090804874921328967,Turkiye,United States,skeptical
2090804874921328967,Pakistan,United States,skeptical
2090802388294844437,Pakistan,Saudi Arabia,neutral-reporting
2090802388294844437,Pakistan,Turkiye,neutral-reporting
2090802388294844437,Saudi Arabia,Turkiye,neutral-reporting
2090800310688399769,Pakistan,Turkiye,supportive
2090795440992313583,Pakistan,Saudi Arabia,neutral-reporting
2090795440992313583,Pakistan,Turkiye,neutral-reporting
2090795440992313583,Saudi Arabia,Turkiye,neutral-reporting
2090793987254943836,Pakistan,Saudi Arabia,neutral-reporting
2090793987254943836,Pakistan,Turkiye,neutral-reporting
2090793987254943836,Saudi Arabia,Turkiye,neutral-reporting
2090784338539659310,Pakistan,Saudi Arabia,neutral-reporting
2090784338539659310,Pakistan,Turkiye,neutral-reporting
2090784338539659310,Saudi Arabia,Turkiye,neutral-reporting
2090768181770031332,Pakistan,Saudi Arabia,neutral-reporting
2090768181770031332,Pakistan,Turkiye,neutral-reporting
2090768181770031332,Saudi Arabia,Turkiye,neutral-reporting
2090766280902988165,Pakistan,Saudi Arabia,neutral-reporting
2090766280902988165,Pakistan,Turkiye,neutral-reporting
2090766280902988165,Saudi Arabia,Turkiye,neutral-reporting
2090764532427735358,Pakistan,Saudi Arabia,supportive
2090764532427735358,Pakistan,Turkiye,supportive
2090764532427735358,Saudi Arabia,Turkiye,supportive
2090764041736081868,Pakistan,Saudi Arabia,neutral-reporting
2090764041736081868,Pakistan,Turkiye,neutral-reporting
2090764041736081868,Saudi Arabia,Turkiye,neutral-reporting
2090764041736081868,Iran,Saudi Arabia,hostile
2090764041736081868,Iran,United States,hostile
2090764041736081868,Iran,Turkiye,hostile
2090764041736081868,Iran,Pakistan,hostile
2090764041736081868,United States,Turkiye,neutral-reporting
2090759537410146464,Pakistan,Saudi Arabia,neutral-reporting
2090759537410146464,Pakistan,Turkiye,neutral-reporting
2090759537410146464,Saudi Arabia,Turkiye,neutral-reporting
2090757046945939660,Pakistan,Saudi Arabia,neutral-reporting
2090757046945939660,Pakistan,Turkiye,neutral-reporting
2090757046945939660,Saudi Arabia,Turkiye,neutral-reporting
2090756833053204551,Pakistan,Saudi Arabia,neutral-reporting
2090756833053204551,Pakistan,Turkiye,neutral-reporting
2090756833053204551,Saudi Arabia,Turkiye,neutral-reporting
2090755925099291059,Pakistan,Saudi Arabia,neutral-reporting
2090755925099291059,Pakistan,Turkiye,neutral-reporting
2090755925099291059,Saudi Arabia,Turkiye,neutral-reporting
2090755863875129589,Iran,Saudi Arabia,hostile
2090754937622061516,Pakistan,Saudi Arabia,neutral-reporting
2090754937622061516,Pakistan,Turkiye,neutral-reporting
2090754937622061516,Saudi Arabia,Turkiye,neutral-reporting
2090754846597017894,Pakistan,Saudi Arabia,neutral-reporting
2090754846597017894,Pakistan,Turkiye,neutral-reporting
2090754846597017894,Saudi Arabia,Turkiye,neutral-reporting
2090754507709845507,Pakistan,Saudi Arabia,neutral-reporting
2090754507709845507,Pakistan,Turkiye,neutral-reporting
2090754507709845507,Saudi Arabia,Turkiye,neutral-reporting
2090749954998575567,Pakistan,Saudi Arabia,supportive
2090749954998575567,Pakistan,Turkiye,supportive
2090749954998575567,Saudi Arabia,Turkiye,supportive
2090747219800445319,Pakistan,Saudi Arabia,neutral-reporting
2090747219800445319,Pakistan,Turkiye,neutral-reporting
2090747219800445319,Saudi Arabia,Turkiye,neutral-reporting
2090740754415341770,Pakistan,Saudi Arabia,neutral-reporting
2090740754415341770,Pakistan,Turkiye,neutral-reporting
2090740754415341770,Saudi Arabia,Turkiye,neutral-reporting
2090718600331981079,Pakistan,Saudi Arabia,neutral-reporting
2090718600331981079,Pakistan,Turkiye,neutral-reporting
2090718600331981079,Saudi Arabia,Turkiye,neutral-reporting
2090718600331981079,Pakistan,United States,unclear
2090718600331981079,Saudi Arabia,United States,unclear
2090718600331981079,Turkiye,United States,unclear
2090714231767278045,Pakistan,Saudi Arabia,supportive
2090714231767278045,Pakistan,Turkiye,supportive
2090714231767278045,Saudi Arabia,Turkiye,supportive
2090707106794217657,Pakistan,Saudi Arabia,skeptical
2090707106794217657,Pakistan,Turkiye,skeptical
2090707106794217657,Saudi Arabia,Turkiye,skeptical
2090703890953978040,Pakistan,Saudi Arabia,neutral-reporting
2090703890953978040,Pakistan,Turkiye,neutral-reporting
2090703890953978040,Saudi Arabia,Turkiye,neutral-reporting
2090680305262665777,Pakistan,Saudi Arabia,neutral-reporting
2090680305262665777,Pakistan,Turkiye,neutral-reporting
2090680305262665777,Saudi Arabia,Turkiye,neutral-reporting
2090677529124458581,Pakistan,Saudi Arabia,neutral-reporting
2090677529124458581,Pakistan,Turkiye,neutral-reporting
2090677529124458581,Saudi Arabia,Turkiye,neutral-reporting
2090672839808475479,Pakistan,Saudi Arabia,neutral-reporting
2090672839808475479,Pakistan,Turkiye,neutral-reporting
2090672839808475479,Saudi Arabia,Turkiye,neutral-reporting
2090666722227593460,Pakistan,Saudi Arabia,neutral-reporting
2090666722227593460,Pakistan,Turkiye,neutral-reporting
2090666722227593460,Saudi Arabia,Turkiye,neutral-reporting
2090622061442126326,Pakistan,Saudi Arabia,neutral-reporting
2090622061442126326,Pakistan,Turkiye,neutral-reporting
2090622061442126326,Saudi Arabia,Turkiye,neutral-reporting
2090609106251923696,Saudi Arabia,Turkiye,neutral-reporting
2090604319808925766,Pakistan,Iran,mediating
2090604319808925766,Pakistan,Saudi Arabia,neutral-reporting
2090604319808925766,Iran,Saudi Arabia,neutral-reporting
2090578051986084227,Pakistan,Saudi Arabia,neutral-reporting
2090578051986084227,Pakistan,Turkiye,neutral-reporting
2090578051986084227,Saudi Arabia,Turkiye,neutral-reporting
2090569599309746657,Iran,Turkiye,neutral-reporting
2090569599309746657,Iran,United States,neutral-reporting
2090569599309746657,Turkiye,United States,neutral-reporting
2090557325652189605,Iran,Turkiye,neutral-reporting
2090557325652189605,Iran,United States,neutral-reporting
2090557325652189605,Turkiye,United States,neutral-reporting
2090545915132297589,Pakistan,Saudi Arabia,neutral-reporting
2090545915132297589,Pakistan,Turkiye,neutral-reporting
2090545915132297589,Saudi Arabia,Turkiye,neutral-reporting
2090544033697296414,Pakistan,Saudi Arabia,neutral-reporting
2090544033697296414,Pakistan,Turkiye,neutral-reporting
2090544033697296414,Saudi Arabia,Turkiye,neutral-reporting
2090536201229091001,Pakistan,Saudi Arabia,neutral-reporting
2090536201229091001,Pakistan,Turkiye,neutral-reporting
2090536201229091001,Saudi Arabia,Turkiye,neutral-reporting
2090533846252941749,Pakistan,Saudi Arabia,neutral-reporting
2090533846252941749,Pakistan,Turkiye,neutral-reporting
2090533846252941749,Saudi Arabia,Turkiye,neutral-reporting
2090531643144712625,Pakistan,Saudi Arabia,neutral-reporting
2090531643144712625,Pakistan,Turkiye,neutral-reporting
2090531643144712625,Saudi Arabia,Turkiye,neutral-reporting
2090513041062559922,Pakistan,Saudi Arabia,neutral-reporting
2090513041062559922,Pakistan,Turkiye,neutral-reporting
2090513041062559922,Saudi Arabia,Turkiye,neutral-reporting
2090501422211097006,Iran,Pakistan,hostile
2090501422211097006,Iran,Saudi Arabia,hostile
2090501422211097006,Iran,Turkiye,hostile
2090501422211097006,Pakistan,Saudi Arabia,neutral-reporting
2090501422211097006,Pakistan,Turkiye,neutral-reporting
2090501422211097006,Saudi Arabia,Turkiye,neutral-reporting
2090497958865223943,Iran,Saudi Arabia,hostile
2090497207720108441,Pakistan,Saudi Arabia,neutral-reporting
2090497207720108441,Pakistan,Turkiye,neutral-reporting
2090497207720108441,Saudi Arabia,Turkiye,neutral-reporting
2090484031628394632,Pakistan,Saudi Arabia,neutral-reporting
2090484031628394632,Pakistan,Turkiye,neutral-reporting
2090484031628394632,Saudi Arabia,Turkiye,neutral-reporting
2090473732997259643,Pakistan,Saudi Arabia,neutral-reporting
2090473732997259643,Pakistan,Turkiye,neutral-reporting
2090473732997259643,Saudi Arabia,Turkiye,neutral-reporting
2090471496166858968,Pakistan,Saudi Arabia,neutral-reporting
2090471496166858968,Pakistan,Turkiye,neutral-reporting
2090471496166858968,Saudi Arabia,Turkiye,neutral-reporting
2090463865653936347,Pakistan,Saudi Arabia,neutral-reporting
2090463865653936347,Pakistan,Turkiye,neutral-reporting
2090463865653936347,Saudi Arabia,Turkiye,neutral-reporting
2090458499667153364,Pakistan,Saudi Arabia,neutral-reporting
2090458499667153364,Pakistan,Turkiye,neutral-reporting
2090458499667153364,Saudi Arabia,Turkiye,neutral-reporting
2090457311894458796,Iran,Pakistan,neutral-reporting
2090457311894458796,Iran,Saudi Arabia,neutral-reporting
2090457311894458796,Iran,Turkiye,neutral-reporting
2090457311894458796,Pakistan,Saudi Arabia,neutral-reporting
2090457311894458796,Pakistan,Turkiye,neutral-reporting
2090457311894458796,Saudi Arabia,Turkiye,neutral-reporting
2090456298894614573,Pakistan,Saudi Arabia,neutral-reporting
2090456298894614573,Pakistan,Turkiye,neutral-reporting
2090456298894614573,Saudi Arabia,Turkiye,neutral-reporting
2090454142011531637,Iran,Turkiye,skeptical
2090441410054889510,Pakistan,Saudi Arabia,neutral-reporting
2090441410054889510,Pakistan,Turkiye,neutral-reporting
2090441410054889510,Saudi Arabia,Turkiye,neutral-reporting
2090436165157769454,Saudi Arabia,Turkiye,neutral-reporting
2090435389559656856,Pakistan,Turkiye,supportive
2090434310507466817,Pakistan,Saudi Arabia,neutral-reporting
2090434310507466817,Pakistan,Turkiye,neutral-reporting
2090434310507466817,Saudi Arabia,Turkiye,neutral-reporting
2090431775709266154,Iran,Pakistan,unclear
2090431775709266154,Iran,Saudi Arabia,unclear
2090431775709266154,Iran,Turkiye,unclear
2090431775709266154,Pakistan,Saudi Arabia,skeptical
2090431775709266154,Pakistan,Turkiye,skeptical
2090431775709266154,Saudi Arabia,Turkiye,skeptical
2090430824256545090,Pakistan,Turkiye,neutral-reporting
2090427380154445832,Iran,Saudi Arabia,unclear
2090427380154445832,Iran,Turkiye,unclear
2090427380154445832,Saudi Arabia,Turkiye,neutral-reporting
2090423851033219159,Iran,Saudi Arabia,hostile
2090422346989679049,Pakistan,Saudi Arabia,neutral-reporting
2090422346989679049,Pakistan,Turkiye,neutral-reporting
2090422346989679049,Saudi Arabia,Turkiye,neutral-reporting
2090411366628708386,Pakistan,Turkiye,supportive
2090404181718782459,Pakistan,Saudi Arabia,neutral-reporting
2090404181718782459,Pakistan,Turkiye,neutral-reporting
2090404181718782459,Saudi Arabia,Turkiye,neutral-reporting
2090400671153492350,Pakistan,Saudi Arabia,neutral-reporting
2090400671153492350,Pakistan,Turkiye,neutral-reporting
2090400671153492350,Saudi Arabia,Turkiye,neutral-reporting
2090399427273855034,Pakistan,Saudi Arabia,skeptical
2090399427273855034,Pakistan,Turkiye,skeptical
2090399427273855034,Saudi Arabia,Turkiye,skeptical
2090376482787119182,Pakistan,Saudi Arabia,neutral-reporting
2090376482787119182,Pakistan,Turkiye,neutral-reporting
2090376482787119182,Saudi Arabia,Turkiye,neutral-reporting
2090364535349957063,Pakistan,Saudi Arabia,neutral-reporting
2090364535349957063,Pakistan,Turkiye,neutral-reporting
2090364535349957063,Pakistan,United States,neutral-reporting
2090364535349957063,Saudi Arabia,Turkiye,neutral-reporting
2090364535349957063,Saudi Arabia,United States,neutral-reporting
2090364535349957063,Turkiye,United States,neutral-reporting
2090354524729045502,Saudi Arabia,Turkiye,skeptical
2090346429172838474,Saudi Arabia,Pakistan,supportive
2090346429172838474,Saudi Arabia,Turkiye,supportive
2090346429172838474,Pakistan,Turkiye,supportive
2090326982265627078,Saudi Arabia,Pakistan,neutral-reporting
2090326982265627078,Saudi Arabia,Turkiye,neutral-reporting
2090326982265627078,Pakistan,Turkiye,neutral-reporting
2090308111219212639,Saudi Arabia,Pakistan,skeptical
2090308111219212639,Saudi Arabia,Turkiye,skeptical
2090308111219212639,Pakistan,Turkiye,skeptical
2090306626192372089,Saudi Arabia,Turkiye,skeptical
2090306626192372089,Pakistan,Turkiye,skeptical
2090231006653505554,Iran,Turkiye,hostile
2090205717806436594,Pakistan,Saudi Arabia,neutral-reporting
2090205717806436594,Pakistan,Turkiye,neutral-reporting
2090205717806436594,Saudi Arabia,Turkiye,neutral-reporting
2090203736463352312,Pakistan,Saudi Arabia,supportive
2090203354890895734,Pakistan,Saudi Arabia,skeptical
2090182134120263781,Pakistan,Saudi Arabia,neutral-reporting
2090182134120263781,Pakistan,Turkiye,neutral-reporting
2090182134120263781,Saudi Arabia,Turkiye,neutral-reporting
2090182134120263781,Pakistan,United States,neutral-reporting
2090182134120263781,Saudi Arabia,United States,neutral-reporting
2090182134120263781,Turkiye,United States,neutral-reporting
2090182016595530165,Pakistan,Saudi Arabia,neutral-reporting
2090182016595530165,Pakistan,Turkiye,neutral-reporting
2090182016595530165,Saudi Arabia,Turkiye,neutral-reporting
